opt_wo_fval,opt_wo_vio,opt_wo_sohmin,opt_wo_mttfmin,opt_wo_time,opt_fval,opt_vio,opt_sohmin,opt_mttfmin,opt_time,rdtsh_fval,rdtsh_vio,rdtsh_sohmin,rdtsh_mttfmin,rdtsh_time,tsh_fval,tsh_vio,tsh_sohmin,tsh_mttfmin,tsh_time,srigh_fval,srigh_vio,srigh_sohmin,srigh_mttfmin,srigh_time
22,0.272727272727273,0.861520245627524,0.843353803463741,4.055008661,24,0.0208333333333333,0.899998905322793,0.907495676658101,3.293117486,28,0,0.927850821218852,0.991124074564899,0.009027152,38,0,0.923507023594953,0.978417832314119,0.007861341,17,0.352941176470588,0.75289509872521,0.720471073048263,0.133078056
13,0.461538461538462,0.870420556240287,0.84943057754134,0.358932336,16,0.0625,0.899987928863048,0.904965528796193,1.269569047,18,0,0.927388274148233,0.985586543355768,0.008631947,24,0,0.925951357805746,0.975778022662656,0.006694859,10,0.3,0.837937522794914,0.801001539539185,0.088566061
12,0.291666666666667,0.867349832942787,0.844853979277416,0.380605466,15,0.1,0.899987928863593,0.907177693251174,0.911031235,15,0,0.928160113917604,0.992011614192322,0.008087529,18,0,0.926145491872987,0.989759605581639,0.006828492,9,0.111111111111111,0.876198673482345,0.861583183060533,0.073926127
18,0.166666666666667,0.888991524777304,0.891076778350264,2.108716578,21,0,0.900000384443218,0.903168107878423,1.556479084,25,0,0.922934402919101,0.963495063559259,0.009627646,28,0,0.922934402919101,0.963495063559259,0.007713921,15,0,0.900859554854865,0.90520929941352,0.130947873
21.9999999999879,0.272727272727422,0.859371730298984,0.838093584320331,3.541786981,24,0.0208333333333333,0.899986946937591,0.903345156496742,1.615703833,21,0,0.929972700473014,0.990847729831671,0.010850123,45,0,0.929972700473014,0.990847729831671,0.008939117,21,0.19047619047619,0.880002910267333,0.866709991266617,0.195130017
22,0.318181818181818,0.861520245627524,0.842091616204244,5.31938425,22.9999999999636,0.021739130434817,0.899997220499717,0.909518955186589,4.693042413,31,0,0.927458682944624,0.992049868168741,0.009537227,30,0,0.923054931080213,0.968663401341865,0.008055283,16,0.15625,0.835814465589747,0.799552009822886,0.143158041
13.9999999999926,0.0714285714286093,0.896048407762496,0.900691572285942,0.975034431,16,0.03125,0.899987928863593,0.905972884547473,1.115118595,16,0,0.923828088415869,0.97519326640568,0.008758309,26,0,0.923335371773269,0.973630961798218,0.006974933,11,0,0.903288910677423,0.913576440289938,0.099825707
17.0000000000003,0.352941176470583,0.865400165871104,0.845187124450701,0.824312103,18,0.0555555555555556,0.899986946937591,0.903345156496743,0.615458951,24,0,0.924474728406211,0.96837857099059,0.009643338,23,0,0.924474728406211,0.96837857099059,0.007938513,11,0.363636363636364,0.641035937887273,0.642288713759638,0.104719468
19,0.157894736842105,0.865990180291163,0.847515695288244,1.001506375,22,0.0227272727272727,0.8999856798148,0.907459680168726,2.523880009,26,0,0.924604638203432,0.984653898655821,0.010216123,29,0,0.924745104990083,0.980044222981655,0.008506134,17,0.117647058823529,0.841503162494685,0.815016255156911,0.155747081
17,0.294117647058824,0.860341486297875,0.837251669555148,1.289899903,19,0.0789473684210526,0.899983071376193,0.909963119770153,0.744236585,28,0,0.924922327574666,0.979629087431927,0.009335092,29,0,0.924922327574666,0.979629087431927,0.007820596,16,0.125,0.854806524250971,0.828866400042401,0.136885075
14,0.5,0.8818052666229,0.866678247491595,0.434480406,15,0.0333333333333333,0.899989290742221,0.901788539041951,0.372826938,16,0,0.929062151229057,0.982473073950574,0.009285908,25,0,0.928595519520434,0.980895768832962,0.007365619,9,0.222222222222222,0.72598686614836,0.693977510647542,0.089326463
19,0.473684210526316,0.855512861390355,0.837264081455456,2.702130023,22.9999999999595,0.0217391304348209,0.899998905322793,0.907459680168726,2.750525529,25,0,0.927741370441927,0.992243638568745,0.010517444,28,0,0.923929092183087,0.987015024833021,0.008937233,16,0.4375,0.8566997539737,0.82691932096684,0.158379554
14,0.428571428571429,0.865558432766659,0.849370433346768,0.927275054,18,0,0.900002451729458,0.916385834248133,2.259310893,22,0,0.918791103049843,0.96584519404462,0.009253713,28,0,0.918273053731967,0.964303144315772,0.007621828,12,0.208333333333333,0.882526310928566,0.880036438922531,0.116367711
17,0.176470588235294,0.86504031259769,0.844232465833737,0.706990493,19.9999999999974,0.0250000000000033,0.899997358236753,0.909992647381491,1.249233528,24,0,0.927539008241558,0.985624092786292,0.009716471,24,0,0.924414800986047,0.984038325501879,0.007966575,14,0.357142857142857,0.744819092867815,0.711379848906401,0.13229603
17,0.205882352941176,0.866212936562382,0.844711948391732,1.724140167,17,0,0.902649684705415,0.915685182080945,0.858117466,20,0,0.923929092183087,0.987015024833021,0.009557413,24,0,0.924414800986047,0.987988104511906,0.007765932,15,0.0333333333333333,0.898793491114849,0.91186466365731,0.136020005
15,0.0666666666666667,0.890809370892961,0.893031944076992,0.387320587,15.9999999999781,0,0.905815020335156,0.916155789468051,0.528522417,24,0,0.921396888787602,0.967392364810829,0.009547152,24,0,0.921396888787602,0.967392364810829,0.007983209,13,0.0769230769230769,0.821326181113158,0.785953265754984,0.117362591
20.9999999999796,0.190476190476376,0.8818052666229,0.866678247491595,3.453204452,21,0.0238095238095238,0.899984780229015,0.901180109180774,2.909896461,21,0,0.929818629485417,0.988925919883196,0.010468557,28,0,0.929972700473014,0.990522171646533,0.00909403,19,0.0526315789473684,0.888584608869406,0.877806810982281,0.182159482
15,0.333333333333333,0.877028904596068,0.86155268619061,1.021419444,16,0,0.905815020336199,0.916155789470569,1.298030011,21,0,0.92798676953644,0.988666206459311,0.009713316,28,0,0.92845391000434,0.988244828557181,0.007903594,15,0.0666666666666667,0.752822273105026,0.716325789709027,0.140789426
25,0.28,0.880688701231112,0.863793641753952,2.923549866,30,0.0333333333333333,0.8999926027908,0.902171429053132,3.929484205,28,0,0.928640403046759,0.98994307477206,0.011001179,40,0,0.926247653458245,0.988348713416954,0.008868969,19,0.315789473684211,0.709155746286363,0.682564709162647,0.184445031
20.9999999999983,0.33333333333336,0.880655136300281,0.869668279435162,1.67059629,24,0,0.900000924001331,0.902801612207879,3.379838894,25,0,0.929179615742901,0.989072276391684,0.010716225,33,0,0.924817781217523,0.96800793905164,0.009540085,14,0.5,0.848231920595703,0.81244630970698,0.146066783
25,0.4,0.856787251130763,0.839076244486449,6.910136648,27,0.0185185185185185,0.899994094903921,0.915564709125778,4.384155605,34,0,0.92394068688658,0.987123074802452,0.010759358,38,0,0.92394068688658,0.987123074802452,0.00891886,20,0.35,0.881175663135965,0.871855848002105,0.188875367
13,0.192307692307692,0.863114606323273,0.841976291471566,0.328595036,13,0,0.900011853199145,0.909160293350907,0.249521038,15,0,0.925390530335249,0.980626195566626,0.009163882,15,0,0.925390530335249,0.980626195566626,0.007061493,8,0.125,0.849513869784258,0.820846205799426,0.081251987
18,0.444444444444444,0.863083097675628,0.841163510612938,0.610134871,21,0.0238095238095238,0.899991252020464,0.911008689765281,0.619707204,15,0,0.927715016276558,0.992847434791036,0.009201893,22,0,0.924414800986047,0.985586543355768,0.008023652,12,0.541666666666667,0.845998271056192,0.819780984986458,0.109808571
16,0.25,0.870706251162543,0.850135795768932,0.79082642,17,0,0.900011853199145,0.908091329523034,0.753194313,19,0,0.930055423278869,0.990324624251744,0.00976503,22,0,0.929269909392259,0.990324624251744,0.007979507,14,0.0714285714285714,0.8960634747581,0.897247461857496,0.13245741
14,0.25,0.86848860551066,0.848374638275673,0.325285296,14.9999999999986,0.0666666666666727,0.899985679814831,0.913299059599252,0.248685447,19,0,0.920898582519902,0.970734038099359,0.0095582,24,0,0.920391371586969,0.96918111734548,0.007521438,10,0.2,0.864451549310473,0.846480536609574,0.096340908
18,0.333333333333333,0.862594312865695,0.838011660068684,0.686582049,17.9999999998376,0.0277777777780284,0.899984780229015,0.905767772293615,0.587988548,19,0,0.924414800986047,0.985308241582466,0.009605064,22,0,0.924414800986047,0.985308241582466,0.007840416,12,0.166666666666667,0.82991465895235,0.789171771453625,0.113281374
21,0.166666666666667,0.865923330318324,0.845739552333245,3.693247187,22,0.0227272727272727,0.899997220499717,0.908414578414544,1.285700745,28,0,0.924958786296554,0.979220791484632,0.011427214,27,0,0.924958786296554,0.979220791484632,0.009496605,17,0.176470588235294,0.669250333527902,0.661117255535986,0.178489501
15.9999999999895,0.218750000000144,0.862594312865694,0.840702112410048,2.301239438,17,0.0588235294117647,0.89999654074584,0.907177693251174,1.111029409,23,0,0.926881124237707,0.982065576713393,0.011093594,17,0,0.926881124237707,0.982065576713393,0.009099278,14,0.142857142857143,0.761459538493112,0.724164087130605,0.149964752
12.9999999999983,0.307692307692348,0.86092221806302,0.840855480563924,1.06496087,14.9999999999919,0,0.905218753213113,0.917872811134543,1.057853022,15,0,0.921298443018329,0.967571287811592,0.009638343,16,0,0.921298443018329,0.967571287811592,0.007635057,12,0.0833333333333333,0.834739726843837,0.800933298189888,0.127539826
17,0.470588235294118,0.863083097675628,0.841163510612938,0.709222918,21,0,0.900008869111068,0.902628692099269,2.625043743,24,0,0.929104647496716,0.99233428794786,0.011512074,27,0,0.925561281448901,0.970950616640984,0.00978881,13,0.384615384615385,0.580342011971889,0.611959854276143,0.149104828
17,0.323529411764706,0.864385793634837,0.847916766388778,1.137457898,21.9999999999974,0.0454545454545508,0.899991252020464,0.903192249316306,3.419275065,19,0,0.921212085404631,0.96781963220969,0.011496806,29,0,0.920602607512768,0.96781963220969,0.009911884,14,0.5,0.448501261822499,0.559272203157732,0.157413384
20,0.4,0.867349832942787,0.844853979277416,3.370853708,21,0.0238095238095238,0.899987632036876,0.903168107878423,1.910202529,22,0,0.929268715381555,0.992448348957359,0.011044147,26,0,0.929101227164604,0.992448348957359,0.009122323,14,0.214285714285714,0.857313563037661,0.827740628099648,0.150882289
13,0.461538461538462,0.87497027411448,0.85609501417958,0.274986529,15,0.0666666666666667,0.89999235569372,0.903192249316306,0.705021099,16,0,0.92394068688658,0.987123074802452,0.010858937,12,0,0.92394068688658,0.985421919667497,0.008988069,10,0.1,0.862076236606556,0.832925575769989,0.112433368
21,0.380952380952381,0.878718101543918,0.868086806505599,2.260742723,24,0,0.900000924001331,0.903414343639123,1.588814795,24,0,0.926686230652087,0.98103146260102,0.011140729,27,0,0.927161571271303,0.982610096783147,0.009103889,15,0.4,0.751032439923885,0.715501106913819,0.157467753
17,0.0588235294117647,0.893133678977792,0.890706138927795,1.543641618,17.9999999999573,0,0.905660539048395,0.916657262454024,2.265674323,22,0,0.926385503902183,0.973803760245811,0.010481069,20,0,0.926385503902183,0.973803760245811,0.009244118,14,0.0714285714285714,0.858743901949099,0.829854472087565,0.148571257
16,0,0.901446106997118,0.911065252277246,0.678814618,16,0,0.901446106997118,0.911065252277246,0.43139051,24,0,0.92906981196429,0.989526669906679,0.011108955,24,0,0.928640403046759,0.988299634007923,0.009228425,13,0.153846153846154,0.869132937399789,0.847290038503657,0.145113203
15,0.5,0.863114606323273,0.841976291471566,0.771950269,20,0.075,0.899979839045024,0.902628692099269,4.298603643,23,0,0.928199679909285,0.983433111537316,0.009995921,22,0,0.928624929674021,0.983433111537316,0.008359699,13,0.307692307692308,0.891492051425193,0.890989298442121,0.130793722
16.9999999999928,0.352941176470738,0.86504031259769,0.844232465833737,1.156734592,19,0,0.903468550263887,0.913759655321689,1.437251773,19,0,0.926254317172904,0.983350228783934,0.011146563,26,0,0.926730894988632,0.984934742924682,0.009298186,13,0.384615384615385,0.844639430786287,0.813986863018894,0.146141466
19,0.447368421052632,0.87095311687058,0.851029465784798,1.084522857,23,0,0.900011453705971,0.907768938095618,2.251744296,26,0,0.925975239010467,0.970562326489965,0.011225242,24,0,0.926457065974316,0.972115860095744,0.009526677,15,0.266666666666667,0.852962657623916,0.817796334456129,0.160501749
